timestamp,engine_rpm,vehicle_speed,throttle_position,acceleration,engine_load,fuel_injection_rate,coolant_temperature,mass_air_flow
2026-03-22T10:24:46.625089,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:47.126311,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:47.626186,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:48.126660,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:48.626136,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:49.125487,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:49.624900,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:50.123875,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:50.626637,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:51.125792,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:51.627307,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:52.125234,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:52.626640,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:53.125098,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:53.624763,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:54.126617,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:54.624957,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:55.123895,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:55.624896,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:56.126993,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:56.624664,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:57.125905,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:57.624211,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:58.124552,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:58.624701,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:59.125673,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:24:59.626092,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:00.125593,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:00.625306,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:01.125801,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:01.627016,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:02.124756,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:02.624855,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:03.124805,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:03.624459,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:04.122680,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:04.624676,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:05.127033,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:05.624822,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:06.124950,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:06.624895,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:07.124539,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:07.625554,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:08.124658,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:08.624463,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:09.124626,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:09.624570,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:10.125322,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:10.624923,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:11.124490,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:11.624725,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:12.124546,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:12.623896,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:13.124467,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:13.623870,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:14.124574,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:14.624509,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:15.124493,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:15.625144,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:16.124733,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:16.624597,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:17.124691,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:17.624484,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:18.124452,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:18.622381,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:19.124255,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:19.624528,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:20.124738,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:20.624646,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:21.124876,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:21.624686,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:22.124594,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:22.624464,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:23.124844,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:23.620541,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:24.122222,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:24.624671,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:25.120265,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:25.622815,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:26.120884,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:26.623858,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:27.124951,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:27.623753,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:28.124991,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:28.625563,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:29.124156,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:29.624086,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:30.124278,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:30.624546,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:31.124334,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:31.624844,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:31.680921,2326.68,42.28,10.08,-0.589,65.13,12.509,75.0,4.518
2026-03-22T10:25:32.124830,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:32.624310,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:33.124381,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:33.624510,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:34.124471,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:34.624512,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:35.124621,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:35.624389,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:36.124651,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:36.624295,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:37.124653,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:37.624429,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:38.125114,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:38.624624,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:39.124378,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:39.624810,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:40.124347,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:40.625102,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:41.124588,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:41.624278,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:42.124349,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:42.624730,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:43.124012,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:43.623639,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:44.124236,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:44.624208,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:45.124490,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:45.624104,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:46.123861,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:46.624296,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:47.124160,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:47.623959,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:48.124270,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:48.624413,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:49.123990,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:49.624085,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:50.124068,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:50.623304,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:51.123591,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:51.624361,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:52.124560,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:52.624711,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:53.124076,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:53.623706,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:54.123723,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:54.623413,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:55.124347,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:55.623685,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:56.124200,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:56.622986,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:57.123739,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:57.623615,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:58.123783,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:58.623643,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:59.123652,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:25:59.624106,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:00.124358,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:00.623762,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:01.123626,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:01.623452,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:02.123724,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:02.624462,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:03.123587,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:03.623504,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:04.123639,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:04.623648,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:05.123463,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:05.624041,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:06.124863,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:06.622927,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:07.123788,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:07.623794,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:08.123639,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:08.623428,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:09.123398,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:09.623881,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:10.123512,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:10.623889,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:11.122942,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:11.623714,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:12.122781,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:12.623507,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:13.123057,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:13.623633,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:14.124488,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:14.623601,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:15.123455,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:15.624098,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:16.124199,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:16.623597,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:17.123045,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:17.623325,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:18.123876,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:18.623674,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:19.123342,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:19.623345,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:20.123551,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:20.623524,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:21.123263,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:21.622801,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:22.123525,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:22.623383,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:23.123683,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:23.623245,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:24.122200,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:24.623825,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:25.123724,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:25.623545,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:26.123557,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:26.622743,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:27.123502,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:27.623774,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:28.123476,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:28.623120,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:29.121786,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:29.623223,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:30.123364,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:30.623092,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:31.123794,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:31.622371,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:31.677573,2326.68,42.28,10.08,-0.589,65.13,12.509,75.0,4.518
2026-03-22T10:26:32.124243,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:32.622738,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:33.122910,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:33.623730,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:34.121749,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:34.622522,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:35.123746,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:35.622996,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:36.122785,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:36.623644,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:37.123828,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:37.622607,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:38.123259,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:38.622546,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:39.122803,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:39.623694,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:40.122999,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:40.622609,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:41.123117,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:41.622091,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:42.122158,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:42.624185,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:43.122739,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:43.623143,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:44.122532,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:44.622896,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:45.122988,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:45.622596,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:46.123005,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:46.622879,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:47.122402,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:47.622440,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:48.123210,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:48.622947,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:49.125595,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:49.623854,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:50.123764,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:50.622273,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:51.122855,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:51.622169,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:52.122984,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:52.622452,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:53.122859,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:53.622650,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:54.122411,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:54.623881,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:55.122442,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:55.622869,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:56.122175,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:56.623493,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:57.122686,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:57.622278,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:58.123471,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:58.623975,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:59.122347,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:26:59.623758,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:00.123561,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:00.621778,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:01.123657,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:01.618862,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:02.122396,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:02.622700,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:03.121795,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:03.621029,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:04.118738,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:04.620955,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:05.122119,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:05.622102,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:06.121747,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:06.622675,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:07.123948,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:07.621269,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:08.123554,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:08.620940,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:09.121841,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:09.622427,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
2026-03-22T10:27:10.122888,750.0,0.0,0.0,0.0,10.0,2.315,75.0,1.364
